,SquareFeet,Bedrooms,Bathrooms,Neighborhood,Price
26377,2278,5,3,0,193795.3446327476
3040,1681,5,3,2,297382.46354127006
39112,2669,5,2,1,292838.6134986639
26311,1422,2,3,0,184685.31842666143
17946,1306,3,2,2,69085.3913465178
25058,1260,2,3,1,158959.6865028896
14519,2809,4,3,2,235163.28104982967
18125,1324,2,2,1,84723.73307303549
26002,1880,3,3,0,215031.69211492903
14219,1497,2,1,1,151909.9307727252
21809,1625,2,2,1,206439.3437261764
39655,1853,4,1,1,216296.3063619767
3907,1631,3,3,1,180881.39826802773
26761,1294,4,1,1,225893.42801380425
6011,1916,5,3,1,157396.8818088533
38665,2779,3,3,0,227867.15695759008
40246,1833,4,3,1,135952.18511462817
42106,1739,2,3,2,109975.30203790344
4143,2132,5,3,1,235097.275855461
30635,2601,3,3,2,294025.9835383412
48464,2211,5,3,0,177264.04954208987
39417,2308,5,3,1,315507.2290743055
42742,2283,3,3,0,201991.5574664747
187,1794,3,1,0,114333.69387419586
8956,2153,2,1,1,173592.45267811185
38811,1361,5,2,2,126349.1380195706
37146,1511,2,2,0,107819.86830879384
4642,2387,3,2,1,297658.4793451245
43504,2130,2,2,0,214279.80414605065
33122,1489,2,2,0,194602.74915652457
48834,2783,5,1,2,409479.62800525536
20494,1146,3,2,0,27461.86731127708
40200,2260,2,3,2,219887.68706045696
7362,2924,2,1,2,340801.0766872682
16910,2906,2,1,1,313176.33252681827
1713,1086,4,2,0,90785.0102349386
11908,1812,5,2,0,171288.6804247761
11191,2751,4,3,1,264825.58770271955
17253,1847,2,3,2,113459.41052054887
38905,2055,3,1,2,213153.69805525997
5902,1451,5,1,0,145266.26999888613
24603,1987,2,2,1,229845.139161962
40202,1860,3,1,1,187105.56230784155
19862,2935,2,3,1,339007.6077182285
32195,1868,2,3,1,231552.52564072804
2237,2170,2,1,2,262822.98828957346
35146,1452,2,3,1,114611.15838500744
16218,2916,5,3,0,329532.8694620842
16583,1023,4,1,2,28406.636601132457
31082,2633,5,3,2,279756.7749496015
2549,2341,4,2,1,379615.8577180531
19248,2721,4,2,2,166096.7321197464
25259,2244,5,3,0,289395.87679624645
25927,2502,2,3,1,273528.24201909656
30496,1512,3,1,0,135206.37482891354
15414,1878,3,3,0,153132.15261740427
16485,1007,2,2,1,124731.12245976237
47967,2404,4,1,2,327196.1665418594
42797,1355,5,2,2,110096.30136715296
13319,2155,3,2,0,223214.9040205819
8292,1428,3,1,1,207591.19359732463
44882,1261,4,3,2,117079.61008928691
30786,2639,4,2,0,292489.8524257559
42328,1143,5,3,2,167404.23780873787
17137,1676,2,2,1,186933.4026919512
20173,2131,2,3,2,218027.625282819
46551,1930,5,2,0,204901.08530617983
29453,1273,2,3,1,97844.6735214363
27639,2633,2,1,0,305336.7591506734
34863,1721,4,2,2,271367.4721183503
24457,1893,4,2,1,170812.08183562307
21181,2140,2,2,1,131136.02060333977
9683,2157,5,2,2,248742.3238881698
43275,2412,4,2,1,243204.41069146807
38310,1967,3,3,2,203908.537246396
18951,2625,4,2,1,296998.66070751793
41450,2531,4,1,0,312792.1179140788
8952,1747,3,1,0,186583.33260272493
44828,2720,3,3,0,361541.4593459807
334,1954,4,2,2,122604.95616584706
8415,1692,2,2,0,141073.77803978542
22924,2203,5,1,1,249716.8084421081
81,1775,4,2,1,214171.08224172727
12529,2835,4,1,2,195100.4439095842
15935,1634,2,1,2,166724.65779235127
7794,2805,5,1,2,357807.8156216033
6170,2237,5,2,2,226449.9041950907
29557,1604,5,1,1,211076.0988108946
33077,2314,5,2,1,166821.37275145418
47875,1524,4,3,1,76896.19144617254
29988,1215,4,1,0,89127.78364559013
18096,2659,2,2,0,243876.11144340064
28401,1066,4,2,0,117765.78785237877
6144,1852,2,2,1,235364.66221609665
16442,2722,2,1,1,274738.80605860794
22892,1823,5,1,0,109119.71749339586
39411,1812,5,1,1,246426.01214615247
7801,1796,3,2,1,214568.0226374008
35067,1912,3,1,2,213071.02510253983
4974,2098,4,2,0,242235.810091293
1066,1033,4,2,2,171695.7859384045
47237,1239,3,3,0,200867.23089198495
35243,1732,3,3,2,158710.69315356796
44064,2026,5,2,1,227751.98436675267
48462,1744,5,2,1,200853.7680144095
22085,2790,2,2,0,231367.6796064913
29610,1845,4,2,1,212187.79954426383
22151,2701,5,1,1,247245.47275567093
39752,2368,2,2,2,272364.35388371936
16047,2663,4,3,2,285383.7037470306
34445,1107,3,1,2,96375.7635823384
36126,2069,5,2,1,191764.4614251078
18791,2923,3,1,0,361818.3275091539
8197,2499,4,2,2,170855.52603177895
38523,2099,4,2,2,255587.2962028832
27938,2164,2,2,0,244070.3761536929
34555,2604,3,2,2,294132.24647794635
18289,1217,5,3,1,158134.35340253523
12919,1248,3,3,1,161965.48290669656
15446,1704,5,3,2,148920.31391423388
2836,1986,2,3,0,189368.61254339592
5243,1674,2,3,2,159993.05840819015
40452,2768,3,3,2,315634.6117985007
36930,1892,3,2,0,172454.45997565694
13812,2921,5,2,1,385411.4270901522
3296,1821,4,2,0,232581.09643138992
45597,1665,5,1,0,164331.6272918841
36260,2886,4,1,0,387646.0688701097
22077,2089,5,2,0,182730.0692761368
36317,2419,2,1,2,199807.06329737956
15000,2180,2,1,2,145679.28354556102
21432,1553,3,3,2,233676.2602017275
38371,2355,4,1,2,320333.924726515
49596,2907,2,1,1,291873.7423336311
23071,1892,5,1,0,256990.91268939097
19923,2855,2,1,0,359620.836937528
2933,2156,3,1,1,132073.99260592624
12787,1454,3,1,1,238717.71647301677
23049,2979,4,3,0,303198.2105208151
16347,2423,4,1,0,224540.3964031294
14165,1958,5,3,2,257202.14455246675
36720,1595,2,1,2,151424.8225126501
25655,1354,2,2,1,139026.0858712634
42068,2508,3,1,0,179460.85977029073
21119,2638,5,3,1,302142.0307313689
48814,1683,2,2,1,188876.82460954523
49940,2093,5,3,2,202331.76514066668
44776,2245,3,1,2,246404.5098845042
45108,2537,2,3,1,178507.80767488154
42570,2664,3,3,2,277144.6650564695
44730,1729,3,1,0,135579.85023886463
9836,1937,2,3,1,195727.34410821844
32662,2641,2,3,2,370816.37765170936
36384,2978,3,1,2,285471.8231639229
13815,1354,5,1,1,120384.50062048263
23991,2753,2,3,1,288383.6211695689
16279,2515,5,2,1,311833.1733284789
45103,2896,3,2,0,331319.2864054249
44266,1841,4,3,1,173679.93877566783
31183,1165,3,3,0,78413.98966866978
23325,1216,3,3,2,108708.28127322036
22264,1765,3,2,0,150117.90283533104
1730,2262,5,2,2,279502.1217219905
24364,2146,3,1,1,242560.87422979047
43736,2280,3,3,0,358218.2659246628
36261,2130,3,2,2,187498.5677990465
33131,2256,5,1,2,250215.38030486208
38856,2461,5,1,0,242515.9959203098
37115,2317,4,1,2,227261.33268786428
40513,1637,3,3,0,194556.14582341732
26736,2421,3,2,2,181420.14340906372
49868,2848,2,1,2,289142.10566872254
35349,1567,2,1,1,254973.8264253525
39385,2930,5,3,2,321405.13657831214
30551,2171,5,2,0,255922.84900768253
47364,1991,2,1,0,222936.2213344086
46141,1356,5,2,1,77581.33862396226
4181,2595,5,2,2,279697.47411297244
7944,2194,4,1,2,197101.87968274247
47460,1622,3,3,0,181558.34056352507
3256,1041,4,2,1,160042.7560475324
4914,1682,4,1,2,208626.40358636744
6600,1391,4,3,1,186243.37012594705
41806,2299,4,2,2,218296.2409270573
5864,1594,2,1,0,208580.35027530725
30649,1008,5,3,1,113430.70068320728
40547,1750,2,3,1,117383.2470206672
21490,2092,5,3,0,253839.01170194877
28049,1433,4,3,2,205607.7116731555
11808,1527,3,2,0,150085.59130375335
6284,2629,3,2,2,265292.47964839
21705,2741,2,2,0,222086.62586152327
5518,1612,3,3,2,157068.99360017577
24151,1096,3,3,0,143453.66077230018
25883,2520,3,2,2,272821.10352278047
44625,2743,4,2,0,283295.21077550296
17261,2332,5,2,1,214696.76373403345
8678,1725,5,3,0,232326.63293109043
16962,2872,3,1,1,319567.31609876646
15401,2497,5,2,0,345389.98627469846
28520,2293,4,1,1,187655.9720555054
45690,2173,2,1,0,126367.02578105035
47,1189,3,3,2,244539.2816890332
16336,1234,2,1,2,77586.78737964854
35642,1396,4,1,0,205534.61073317812
23677,1991,4,2,1,277522.6378145955
19370,1121,3,2,2,135876.25407611497
20757,2928,2,2,1,211304.61745235432
13075,1909,4,1,1,171447.8292905488
40187,1860,4,2,1,331135.88298717694
12321,1420,4,2,2,264328.1741348899
12994,2009,2,3,2,198205.22612449492
35127,1034,3,2,1,131387.66147450448
27690,2598,3,1,2,312632.57096296846
36996,2998,5,1,1,300361.18610894325
38964,2393,2,1,2,244714.10413827808
15182,1302,2,2,1,222154.4323496058
34263,1680,4,3,0,202062.1258339312
18823,2144,2,3,2,230153.94885646232
9885,2684,3,1,2,259949.4575576392
17022,1085,3,2,1,196691.6266878642
17059,1944,5,1,0,267094.2753722232
37738,1568,5,3,1,191823.755669022
5080,2614,2,1,0,253204.53676214835
39559,2778,3,2,1,358451.38836577174
33163,1961,5,3,1,233283.56515088276
10290,2972,4,2,0,311691.6592969984
15358,1502,3,1,2,171280.83898349648
24283,2080,4,2,0,261819.8022041673
27599,2205,5,1,0,284168.75885778526
43602,2693,5,3,0,331822.9303588491
28869,1140,2,1,0,174264.1284290679
47795,2144,4,1,0,257984.9920915875
37647,1019,2,2,2,198028.2498195725
1541,1711,5,3,0,230494.32406418404
2960,2827,3,3,1,294455.6883244584
45758,1128,3,2,1,204721.6008061661
49415,1329,5,3,1,43857.92647143525
20232,2369,2,3,2,327209.542992875
43566,2790,3,2,2,311534.4902103616
3015,2798,5,2,0,331331.7458056055
20590,2053,2,3,2,188507.10566755856
39206,1439,4,3,1,208383.39822490225
12096,2911,3,2,1,348965.8143515413
22242,2698,5,2,0,276868.5935609496
16928,2058,2,2,0,221769.55875465355
27390,1461,3,3,1,220907.5686495528
29243,1594,2,1,1,209067.4241061512
23950,1958,2,3,1,226834.66734600603
35320,1449,4,2,0,143176.14202788632
33687,2522,3,2,2,207044.11107991185
40578,2113,5,3,0,245083.2807292325
37783,2382,5,2,0,360609.5184344691
25887,2841,5,2,0,318767.21731996967
31613,2690,4,3,1,291906.9144044961
33488,2053,2,3,1,206150.2086188681
43749,2760,5,2,2,285188.2322725628
46334,2974,4,2,2,370774.3753671854
33247,1265,3,2,1,168734.16752044068
25661,2917,4,2,2,293253.54288216424
28187,1228,5,1,1,145137.4890465646
41046,2549,3,1,2,207023.6520803872
8432,1018,3,2,0,158263.73174180917
5296,1719,3,2,2,224736.1491786755
10332,1452,4,1,2,203860.4610508218
10294,1667,3,2,2,187863.6799823924
41274,2342,4,3,2,324037.0042376312
5362,1460,3,3,0,83633.29463903919
23535,2035,2,3,2,218048.37113975297
5336,1630,5,2,0,215368.5640997488
8739,2181,2,1,0,122117.21112551144
30442,2084,3,2,1,192823.58815282572
19512,1161,5,3,0,192554.07397407203
47827,2345,4,2,0,251540.2374232749
27845,1390,5,3,1,327110.82346048707
37624,2276,3,1,1,284793.91988361086
24085,2028,3,2,0,196321.29601985865
19499,1074,4,2,1,71127.9797554865
15029,1990,2,2,1,278384.9536224539
46723,2800,4,3,1,333231.9458809142
34617,2145,2,1,2,194657.5475838952
6193,1644,5,2,0,279303.9051919263
17658,1025,5,3,1,217969.95360623495
46603,1593,2,3,1,158995.561427895
1367,2917,3,3,2,394127.1705851255
42181,1177,2,3,2,107350.85160154724
35858,1172,5,3,2,43762.52394529771
12331,2184,4,3,1,213367.3704703084
24396,1693,4,1,1,266563.86113119003
46329,1959,4,3,2,215268.73854359775
32093,1608,2,2,0,142887.62074732315
47186,2172,4,1,0,279700.24057662
38807,2646,3,1,0,271108.5581596849
980,1501,5,1,0,198493.32156194845
25437,1142,2,3,1,235018.2974159516
12925,1433,5,2,1,199023.5921964188
35141,2253,3,2,2,280915.81138079724
38564,1968,5,2,2,179312.98289584395
33581,2509,3,2,1,340455.46917571884
14618,2953,4,1,2,204647.85487616292
21416,2566,5,1,0,364368.2669917368
48129,2208,5,2,2,279803.84843301424
22584,2655,2,2,0,265795.2754477197
9049,2625,5,3,1,361215.422803403
3060,2993,4,2,1,300559.486950586
9029,1284,3,3,2,195510.07388344195
43791,1280,5,3,2,241509.9023176066
48988,2142,3,3,1,191262.3405071459
33951,2280,2,2,2,292181.941938889
4242,2683,5,1,0,281391.5305378192
28573,2331,2,1,1,231178.8418288152
39618,2490,3,3,1,374769.62849591766
5165,2327,5,2,0,261041.50113608956
8619,1110,4,3,1,81168.14012181829
36439,2599,5,3,2,324621.4701888906
23716,2725,5,2,0,302583.4922959212
4069,1678,5,2,2,238486.81654627676
22302,1253,2,1,1,160505.71695126456
14239,2181,4,2,2,262607.2281759365
9011,2523,3,1,0,274569.39113936416
16620,1949,5,1,0,212224.35955265485
23532,1431,5,3,2,143655.86188088637
14765,1992,4,2,0,219599.57812559235
8423,1598,4,1,0,176869.38486243706
32527,1977,2,2,0,333636.6868241775
14838,1849,3,2,1,212727.1461282177
790,1698,3,3,2,253164.40903462144
49527,1986,5,3,2,225430.23680655047
29245,2021,4,3,0,206632.04354861277
42142,2298,2,2,2,201976.8821567349
39681,2547,3,2,2,353060.7126757306
32250,1425,3,1,2,187325.00230133068
42609,1939,2,1,1,184334.97211008845
17651,2085,4,2,0,277586.94372032647
23731,2929,2,1,0,339107.9803111724
3071,1630,5,2,1,136594.43425888388
42948,2216,2,1,2,279834.2477776082
31496,2161,2,1,1,244566.974758674
49581,2274,3,3,2,333111.024769326
33431,2002,5,1,2,250641.0315189636
17007,2371,2,2,0,304015.809231429
22171,2529,3,3,2,316417.30115779745
42322,2584,2,2,0,277035.7960909933
33531,1602,2,3,1,261140.6348728383
11709,2412,4,2,2,282793.1512624763
49516,1224,3,3,1,214952.6697568022
36347,2936,2,3,0,372312.48297458433
1898,1622,4,2,1,209483.7167917144
19450,1334,2,3,1,77420.66768456953
39061,2808,3,1,2,261579.02895760705
38072,1369,2,2,2,142410.5424398188
43116,2990,4,2,1,349330.625417981
8148,2994,5,1,2,299948.35328768904
22796,2690,5,3,2,361271.8608299682
11523,2209,2,1,1,272752.1950336797
32784,1116,2,3,0,110522.40554325456
39036,1683,2,3,0,242022.19520865328
5986,2306,5,1,1,217473.8852514377
48882,2655,3,3,2,312596.0085184647
41805,1570,4,1,0,250236.92505456507
32640,2543,2,3,2,348855.535523366
40109,1177,3,2,1,125428.09589636709
5843,2481,5,1,1,270572.7551212828
5490,1186,3,2,2,156410.4076301492
24332,1985,4,2,2,244173.5773317439
6904,2083,2,3,1,254948.3112264905
45997,1821,3,3,1,206957.5099230765
38976,2388,2,2,2,295602.3017253497
20059,1758,2,1,1,196318.7235098605
26297,1759,2,1,0,276666.6197016665
13659,2199,2,3,2,224999.18512380324
29338,1598,4,1,0,132199.11215707313
46071,2649,2,3,0,302419.0266883627
5674,2108,3,2,1,232560.9298087757
14925,2161,4,2,1,266531.4206601769
46010,2890,5,1,1,264178.58617638657
39736,1346,5,3,0,178274.96005453775
20288,1558,5,1,1,194121.60609422709
2878,1018,5,1,1,47902.2391529821
14895,2237,2,1,2,322775.8587098359
27051,1726,3,1,1,232123.30716031135
9090,1842,2,3,0,182553.6084835921
46395,2813,4,1,0,377023.323435745
6123,2799,4,2,1,268959.6620678314
4088,1163,3,3,0,149155.71282479676
6833,2204,4,2,1,267929.20616509806
47761,1485,3,2,1,119722.780868291
31286,1322,3,1,1,168557.8344832217
35808,2323,5,2,1,242939.00644312613
33113,1026,3,1,1,174513.21509959354
38986,2002,5,1,2,173597.9648269592
41052,1528,2,2,0,156132.2342956949
36295,2576,2,1,2,347968.2065772995
31485,2309,5,3,2,297509.2541878886
38541,2887,4,3,2,351855.89626539144
7961,2619,2,2,0,323030.32034570543
22213,1643,4,1,2,250958.4644709226
26331,2890,4,2,2,289784.6354890679
1932,1024,2,3,2,45265.98848767603
8454,2564,2,1,1,327182.3424596257
41119,2818,2,1,0,304842.782057852
20790,1721,4,2,0,157393.4080872275
7759,1590,4,2,2,312019.1247384312
5992,2349,2,3,0,214654.6589116585
24222,1431,5,3,1,178873.72184911522
1954,2846,3,3,2,334752.65192833706
23428,1275,4,3,2,164901.08107860122
44646,1815,4,1,1,124575.98669212994
7369,1470,4,3,0,139905.71480632923
26513,2339,4,1,1,274344.3066264472
12549,2450,3,3,0,273740.01871161174
39644,2627,5,1,2,305180.2281635015
23312,1221,4,1,1,77741.7262183812
49831,1872,2,1,0,107360.74944117418
44775,2516,3,3,0,321455.1213881092
38205,1522,3,1,1,124987.72911796992
88,2895,2,2,1,266046.87792908505
38133,1673,3,1,2,139050.94523796334
19153,2503,2,3,0,339812.47815522866
31792,1178,4,2,0,240473.7039631521
35472,1887,2,2,1,223545.3445526568
32511,2891,4,1,1,336817.70840438415
47127,1569,3,2,1,162815.79132668744
21127,2093,2,1,1,205013.4270084892
30343,2315,3,1,0,228234.80705845135
34855,2685,3,3,2,332659.34867950855
36167,2763,5,1,1,204975.7150742108
47249,2594,2,1,1,295612.98610688857
13022,2596,5,1,0,329187.9697216129
22716,1117,4,3,1,97934.02338911672
38903,1011,5,2,1,168684.37583009334
33001,2254,4,1,1,226892.3590640287
8848,2462,4,1,2,228632.96895435685
16745,2283,4,1,1,206617.3820244292
20523,1846,2,1,2,268818.6695820391
42909,2509,4,2,2,318666.76129963115
24943,1284,3,3,0,144645.86157901786
12423,1232,2,3,0,134922.8811227393
28378,1195,4,1,1,24264.532208237277
19178,1195,5,3,2,158560.3344611943
10266,2003,4,3,1,260856.41170271052
41984,2757,3,3,0,283963.5951528098
19903,2401,3,1,0,312147.747995103
30779,2374,2,1,2,334186.1984375575
35102,2653,2,1,0,280799.85191216145
12622,2136,2,3,2,196538.26563441005
41454,2012,2,2,0,105407.89319895404
24795,1398,4,2,0,181831.2745040609
42829,2744,3,2,0,301720.10325012554
24867,2369,5,2,2,324614.7080425861
42933,1999,4,2,2,252922.1538703506
29670,2926,4,1,2,348875.7298725095
5070,2997,5,1,1,368543.1829164931
13936,1838,2,1,1,250497.14729726827
42404,2451,4,1,2,260036.84536217328
8040,1313,5,1,1,205368.88819657447
4657,2848,3,3,1,390962.6381185031
13327,2238,4,2,2,278697.9393935563
24029,2514,5,1,2,301022.85061651113
85,2104,4,1,1,202715.1601476104
7546,1354,2,3,2,113307.31508273442
20782,2529,5,1,2,303053.618032329
34173,1257,3,3,0,160237.4670333061
42372,1936,2,3,0,189253.695391016
35412,1022,3,1,2,99071.21400999126
45575,2819,3,2,1,301747.2640360134
13288,2933,2,3,2,358779.64800625626
37734,2549,3,1,0,314697.8879492632
39253,2582,4,1,1,340870.66164092394
17648,1195,5,1,2,173273.03652739275
22873,1490,5,3,2,150701.5969190249
21875,2593,3,1,0,227798.28001427956
3093,1262,3,2,0,141315.18216119157
39185,1734,2,2,1,176307.9237834724
30766,1858,2,3,2,154801.14424957603
3944,2449,4,3,0,342026.3800618481
15754,1515,2,3,0,186299.9929239193
16974,1400,5,1,0,142043.44538050884
38313,2519,3,3,1,220262.0115312753
25944,2820,4,2,0,304420.4784520121
24978,1497,4,2,0,150828.57594708793
39202,1823,5,1,2,124027.51545109053
38438,1469,5,2,1,152459.13389123097
41658,2887,5,2,0,231082.856433461
44070,2227,2,1,1,254202.5573906595
48382,1566,5,1,0,202852.8512281156
48170,2791,4,1,0,300560.5610327283
23027,2540,3,3,2,281522.2366951022
47947,2028,2,1,2,230505.13337454727
39851,2039,3,1,0,251789.72167400515
3266,2090,5,1,1,242814.9044498574
7324,1851,2,3,2,200312.49677667432
18081,1158,3,3,2,68091.73231153851
16972,1943,3,3,0,270188.61944780045
13112,1556,4,1,1,193183.97365204143
16847,1685,4,1,0,167193.335642255
18434,1024,4,3,0,123092.521403015
25697,2903,2,1,0,248039.63353668072
23810,1566,5,3,0,175485.93585228943
9587,1953,3,2,0,298407.81863004563
42735,1308,4,1,1,108362.06402598004
18076,2237,3,1,0,276823.2472383384
1229,1364,4,1,0,163351.0783050178
41316,2235,4,2,0,235520.7571736811
8658,2134,4,2,0,304102.0017959937
7675,2814,4,3,2,262147.62576993066
29295,1970,3,2,0,216192.67199162557
3178,1445,4,1,0,185532.52649169872
7870,2977,4,1,0,360190.82962924347
9783,1442,5,2,0,180944.6250952969
23894,2989,2,3,0,340665.6975188723
29053,2232,4,1,1,233112.17154812376
19254,1075,2,3,1,124824.73628927291
9158,1078,3,2,1,149093.25032003017
12173,2030,3,3,1,246224.67286179625
44037,1806,3,2,2,269541.4706133618
30700,2466,4,1,1,265207.98182842747
21420,2247,4,2,2,229211.9144777748
22705,1415,5,2,0,216070.815501647
17459,1490,5,1,1,127098.06885185486
321,2534,5,3,0,348379.2664670972
21507,1676,2,3,1,156092.05226561773
7017,2016,5,1,2,231062.03404910825
15581,2786,4,2,0,287520.68158871314
49742,2268,2,1,2,224246.28994970664
28883,2222,4,2,0,303978.289702581
3385,2713,3,1,0,270883.6899999154
10969,2857,5,1,0,348870.66341364355
33337,2505,4,2,0,276491.8815420452
20751,2846,2,3,1,268397.2216059693
36130,1287,2,1,2,144349.91153386256
8617,2178,4,3,2,237636.7160208522
25501,1900,2,3,0,186935.7626529608
9256,1105,5,2,1,110490.9466944118
2141,1752,3,1,1,88761.1479792313
18565,2262,5,1,1,220010.8516035154
38449,1910,2,3,1,209470.0044236044
40256,2381,4,3,2,284550.76060650364
27238,2643,3,3,0,217694.41994624303
7230,1183,3,1,0,254965.8619053378
28317,2558,3,3,2,341653.4008918949
28113,1548,2,1,2,221764.08841145533
21979,2672,4,1,0,305010.5925294974
41395,1789,5,1,1,269262.8391416344
25082,2605,2,2,2,244622.6873856313
1531,2834,4,2,2,363806.6214128042
45552,1268,4,3,2,129268.71083443271
2931,1664,4,3,0,218455.7742955195
5804,1850,5,1,1,194150.20620205672
29954,2435,4,1,2,209790.56860682133
11214,2638,4,3,2,304207.0280399617
18609,2744,3,3,2,339634.1063874388
6761,2283,3,2,0,334359.2107013846
23224,2744,3,3,2,283426.6825839879
12913,1971,2,1,1,230574.1395842567
3510,2506,4,2,2,199439.1247158721
21520,1842,4,2,1,244009.5430371628
5363,2716,4,1,2,271715.6083815816
46079,2036,4,1,2,227756.0031683106
10329,2320,4,3,0,410537.5480343709
33350,2213,2,3,2,153636.5376706886
9713,1729,3,1,2,152707.87177804
30622,1192,2,3,2,139401.85876046377
35750,2520,5,3,2,294515.22378912533
24468,1998,2,2,2,262802.5262141651
35176,2970,2,3,0,294647.4128973042
7841,2891,2,2,0,328807.3896199537
18504,2769,5,3,2,338442.2635223287
42753,1103,5,1,1,193695.1862686682
13692,2506,2,2,1,342984.0154762402
32659,1437,4,3,0,193471.54046984037
35502,1888,4,3,1,195829.62467649585
20147,1833,3,2,1,137232.8287371456
20104,1694,3,2,2,134438.511544928
32359,2263,3,1,1,295901.4436291991
44377,1398,4,3,0,166612.0744253448
39930,2345,3,1,2,226176.24815361568
16179,2207,4,3,1,255090.0877696912
